ANO,LITORAL,ENTIDAD,MES,GRUPO,NOMBREPRINCIPALESPECIE,ORIGEN,ORIGEN DEL CAMARÓN,TIPOGUA,DESTINO,ACUACULTURA,PESO DESEMBARCADO (KG),PESO VIVO (KG),VALOR (PESOS)
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"1,150",0,"103,500"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"103,492","111,144","3,535,491"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,ERIZO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"13,240","13,240","45,411"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,GUACHINANGO,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"14,000","15,400","2,520,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"75,797","81,210","5,770,375"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"62,369","62,369","2,817,190"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,JUREL,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"2,214","2,214","553,500"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"316,973","320,653","7,772,409"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,LANGOSTA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,600,600,"6,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"623,171","673,368","27,337,178"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"28,731","28,731","391,296"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"496,400","497,680","2,596,400"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"1,073,510","1,245,273","1,478,104"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,52,52,"7,280"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"72,078","77,632","5,415,173"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"24,897","25,335","329,430"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"2,900","2,900","52,300"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"297,420","297,420","6,120,408"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"5,200","5,200","54,200"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,DULCE,USO INDUSTRIAL,SISTEMAS CONTROLADOS,"39,260","39,260","329,235"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"23,550","23,550","989,100"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"516,570","556,100","17,631,045"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,100,100,"14,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"28,631","29,054","403,870"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"107,969","117,369","6,671,957"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,PEPINO DE MAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"4,975","4,975","995,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,PIERNA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"115,276","125,318","3,219,054"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,PULPO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"46,026","50,255","4,068,137"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"19,281","19,808","967,479"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"32,589","34,186","452,352"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"5,671,677","6,579,143","15,965,999"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"4,644,818","5,387,990","6,361,011"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"141,300","145,639","2,598,006"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"4,764","4,256","330,880"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,VEGETAL,ALGAS,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"7,741","7,741","162,561"
2022,PACIFICO,BAJA CALIFORNIA SUR,JUNIO,VEGETAL,SARGAZO,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"1,700","10,200","67,700"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ABULÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,800,800,"480,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ABULÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"11,276","24,300","6,474,140"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ABULÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"5,828",0,"203,708"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"139,655","139,655","6,373,341"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"15,840",100,"223,554"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ATÚN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,360,360,"16,400"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,600,600,"6,221"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,BAQUETA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"37,299","40,796","2,876,409"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,479","1,619","28,395"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"61,629","61,809","716,172"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"2,537","2,537","24,060"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CABRILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"572,446","604,407","14,595,789"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CALAMAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"3,010","3,010","50,727"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CAMARÓN,ACUACULTURA,CULTIVO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"17,352","17,352","1,377,077"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CAMARÓN,CAPTURA,"ESTEROS, LAGUNAS Y BAHÍAS",SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,500,500,"61,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"58,468","234,736","3,496,405"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"10,702",0,"53,510"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"116,385","122,767","3,088,808"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ERIZO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"19,700","19,700","64,791"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,GUACHINANGO,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"14,000","15,400","2,520,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"111,611","124,814","10,502,917"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"99,275","99,275","4,543,202"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,JUREL,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"2,032","2,032","508,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"279,770","281,093","6,342,687"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"456,816","482,632","15,952,411"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"26,065","26,161","419,823"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,723,800","1,723,800","9,998,040"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"1,505,363","1,746,222","1,599,448"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,85,85,"11,900"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"90,172","96,329","7,203,237"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,700,740,"9,009"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"24,316","24,632","334,953"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"1,400,000","1,400,000","4,200,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"260,422","260,422","5,058,855"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,000","2,000","22,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,DULCE,USO INDUSTRIAL,SISTEMAS CONTROLADOS,"28,850","28,850","252,812"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"8,037","8,037","337,554"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"371,945","426,433","18,898,378"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"21,668","22,341","336,006"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"107,681","116,582","6,819,960"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,PEPINO DE MAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,555","9,555","1,911,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,PIERNA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"107,775","116,412","2,923,068"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,PULPO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"60,442","66,061","4,983,188"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,595","2,796","173,925"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"25,621","27,148","350,970"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,099,749","1,275,710","2,889,879"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"2,420,832","2,808,165","3,142,504"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"253,794","254,474","5,328,208"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"5,378","4,805","430,650"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,VEGETAL,ALGAS,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"1,337","8,022","25,403"
2022,PACIFICO,BAJA CALIFORNIA SUR,JULIO,VEGETAL,SARGAZO,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"1,300","7,800","39,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ABULÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"1,460","1,460","876,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ABULÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"8,629","16,446","5,570,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ABULÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"1,837",0,"55,203"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"116,399","116,399","2,453,334"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ALMEJA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"14,448",0,"349,950"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ATÚN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,655","1,776","98,920"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,100,100,"1,500"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,BAQUETA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"32,129","35,391","2,298,620"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,BARRILETE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,455,455,"3,640"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"28,117","30,452","460,265"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"130,041","130,050","2,308,293"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"2,291","2,291","11,455"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CABRILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"598,112","631,745","12,931,871"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CALAMAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,90,90,900
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CAMARÓN,ACUACULTURA,CULTIVO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"3,426","3,426","274,080"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"15,582","91,074","1,189,704"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"9,561",0,"47,805"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"414,582","462,520","7,352,157"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"141,190","149,463","3,883,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,ERIZO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,500","6,500","19,500"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,GUACHINANGO,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"13,500","14,850","2,430,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"96,236","105,334","7,670,027"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"120,257","120,257","4,968,082"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,JUREL,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,173,173,"43,250"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"327,815","329,520","6,865,008"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"235,257","251,260","9,632,496"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"61,234","61,354","897,140"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"356,000","356,000","2,064,800"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"338,560","392,730","359,720"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,MACARELA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,50,50,"7,000"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"108,884","117,861","6,616,468"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,630,630,"7,159"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"39,023","39,572","522,117"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,OSTIÓN,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"173,581","173,581","2,356,575"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,OSTIÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"5,880","5,880","263,750"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,DULCE,USO INDUSTRIAL,SISTEMAS CONTROLADOS,"23,842","23,842","203,303"
2022,PACIFICO,BAJA CALIFORNIA SUR,AGOSTO,ANIMAL,OTRAS,ACUACULTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"14,588","14,588","613,988"
